sentence1,sentence2,similarity,predicted_similarity
One young child is running outside over some fallen leaves,A young child is running outside over the fallen leaves,4.5,4.400119
A young child is running down a gravel road that is covered with dead leaves,A young child is running outside over the fallen leaves,3.875,3.7220933
A cigarette is being smoked by the man in the straw hat,A man is wearing a straw hat and smoking a cigarette,4.75,4.687791
Three men are looking into the distance,Some men in the distance are staring at three big hills,2.75,3.678849
Three men are staring at the big green hills in the distance,Three men are looking into the distance,4.125,4.0099864
One man is climbing a rock wall and another man is holding a rope,One man is climbing a wall made of rock and another man is holding a rope,4.875,4.4394736
One man is jumping off a rock wall and another man is dropping a rope,One man is climbing a rock wall and another man is holding a rope,3.5,4.0922565
Two children are playing on a statue,Some children are playing on a statue,4.125,4.513621
Small children are getting off a statue in a park,Two children are playing on a statue,2.875,3.2128012
There are no children playing on a statue,Small children are climbing a statue in a park,3.375,3.7622283
A woman is looking at the view of a city,The woman is looking at the view of a city,4.875,4.9229183
A blonde lady is looking at a tower,The woman is looking at the view of a city,2.875,3.7514718
A tower is being looked at by a blonde lady,A woman is looking at the view of a city,2.875,3.5083396
A blonde lady is looking at a tower,A woman is looking at the view of a city,2.25,3.9034944
A person is standing on a mountain top,Somebody is standing on a mountain top,4.875,5.0
A man is standing on the top of the rocks with clouds behind them,Somebody is standing on a mountain top,2.625,3.3272216
A smiling boy in summer clothes is standing still outside a building,A smiling boy in winter clothes is waving his mittened hands outside a building in the snow,3.0,4.4000025
A smiling boy in summer clothes is standing still outside a building,A young child dressed for cold weather is standing outside,2.375,3.331379
A smiling boy in winter clothes is waving his mittened hands outside a building in the snow,A young child dressed for cold weather is standing outside,3.875,3.279955
A child is looking seriously at the camera and getting out of a pool,A child is swimming underwater in a pool,3.0,2.9211788
The man and the child are kayaking through gentle waters,A man and a young boy are riding in a yellow kayak,3.5,3.9019644
A person playing football is wearing black armbands,A football player is wearing black armbands,4.25,4.488965
The American footballer is not wearing a red and white strip,A football player is wearing black armbands,3.0,2.392755
The American footballer is wearing a red and white strip,A football player is wearing black armbands,2.75,2.3492942
A dog is running after a ball in the grass,A dog is chasing a ball in the grass,4.625,4.4575443
A dog is chasing a ball on the grass,There is no dog chasing a ball in the grass,3.0,2.700851
A red dog is excitedly jumping up and catching a tennis ball in its mouth,A tan dog is jumping up and catching a tennis ball,3.75,4.0180593
A man is sitting on a train and resting his hand against his face,The hairy man is sitting on a train,2.75,2.615748
A man is standing on a train and resting his hand on his lap,The bearded man is sitting on a train,2.5,3.4673991
The show for the small child is being set on an exciting swing at the park,A small child is showing excitement on a swing set at the park,2.375,3.7965026
A small child is showing excitement on a swing set at the park,The little girl is not swinging and the woman is not standing behind her,3.25,1.538011
A small child is showing excitement on a swing set at the park,The girl is standing behind the little woman who is swinging,1.875,3.796185
A small child is showing boredom on a swing set at the park,The little girl is swinging and the woman is standing behind her,2.5,4.1882243
The little girl is swinging and the woman is standing behind her,A small child is showing excitement on a swing set at the park,2.375,3.328424
A man is performing a trick on a surfboard in the water,A person is performing a trick on a surfboard in the water,4.75,4.6815963
A man is falling off a surfboard in the water,A man is performing a trick on a surfboard in the water,3.25,3.9059107
There is no surfer riding the wave,A surfer is riding the wave,3.5,3.358517
There is no surfer riding the wave,A man is performing a trick on a surfboard in the water,2.5,3.6285553
The group of people is sitting in a dim room,The group of dim people is sitting in a room,3.125,2.5343351
A man and two women in a dark room are sitting at a table with candles,The group of people is sitting in a dim room,3.25,2.9788382
A man and two women in a darkened room are sitting at a table with candles,The group of people is sitting in a dim room,3.375,2.9976406
Two guys are sitting around a table and holding beers in their hands,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer,3.5,3.362092
The dog is catching a blue ball,The dog is not catching a blue ball,3.51875,2.5443308
There is no dog chasing a ball,The dog is catching a blue ball,2.875,2.5577035
The dog is catching a blue ball,A dog is chasing a ball,3.625,3.08471
The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt,The woman is holding a white jacket and a red glass in front of the man wearing a t-shirt,3.125,4.275676
The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt,A person is wearing a red jacket and carefully holding a beer,3.375,2.5495892
A person is wearing a red jacket and holding a beer,The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt,2.875,2.7370253
Two brown dogs are playing with a frisbee in the water,Two brown dogs are playing with the frisbee in the water,4.875,4.7276087
A girl in pink is twirling a ribbon,A ribbon is being twirled by a girl in pink,4.75,3.7002053
"The girl is wearing a shirt colored in white with a pink skirt, and is standing in front of a house","The girl is wearing a white shirt and a pink skirt, and is standing in front of a house",4.75,4.993002
A child is watching someone playing outdoors and is spouting water over the rest of his family ,A child is playing with a water spout outdoors and the rest of his family is watching,3.5,4.1558566
A child is watching someone playing outdoors and is spouting water over the rest of his family ,A boy is holding a hose next to a man and another boy is watching,2.5,3.0545847
There is no football player in a purple jersey running with the ball for a touchdown,A football player is running past an official carrying a football,2.875,2.801055
A small boy in a striped shirt is sliding out of a green tube,A little boy in a striped shirt is sliding out of a green tube,4.875,3.9785078
A little boy is sitting in a green tunnel with a smile on his face,A small boy in a green shirt is striping a sliding tube,2.625,2.6458995
A person on a bike is jumping through the air and the sun is flaring through the bike frame,The person is flying through the air on a bicycle,4.0,4.0230165
The bunch of men are playing rugby on a muddy field,Some men are idling,1.5000000000000002,2.7392788
